X,Y,OBJECTID,METER_ID,VENDOR,PAY_POLICY,PRE_PAY,PARK_NO_PAY,GREEN_DOME,TOW_AWAY,STREET_CLEANING,DIR,BLK_NO,STREET,LOCK_,LOCK__,LONGITUDE,LATITUDE,TRAVEL_DIRECTION,FROM_INTERSECTION,TO_INTERSECTION,SPACE_NUMBER,NUMBEROFSPACES,METER_TYPE,HAS_SENSOR,G_DISTRICT,G_PASSPORT_ZONES,G_PM_ZONE,G_SUBZONE,G_ZONE,BASE_RATE,POLE_MOUNT,YOKE,HOUSING_TYPE,HOUSING_MANUFACTURER,SIDEWALKGE,COIN_SLOTLE,METER_CONDITION,PERMIT_RATE,INSTALLED_ON,PURCHASED_DATE,METER_STATE,SPACE_STATE
777230.370698974,2951261.4064866,873,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,IRON,A STREET,1,,-71.05217,42.34554,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777241.090200946,2951279.31975341,874,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,IRON,A STREET,1,,-71.05213,42.345589,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777250.181958273,2951298.31776251,875,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,IRON,A STREET,1,,-71.052096,42.345641,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777260.634924084,2951315.50078286,876,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,IRON,A STREET,1,,-71.052057,42.345688,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777270.271140128,2951333.77280329,877,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,IRON,A STREET,1,,-71.052021,42.345738,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777280.720246419,2951351.68466951,878,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,IRON,A STREET,1,,-71.051982,42.345787,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777290.906663224,2951368.13744782,879,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,IRON,A STREET,1,,-71.051944,42.345832,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777301.620324433,2951387.14399852,880,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,IRON,A STREET,1,,-71.051904,42.345884,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777311.806710467,2951403.59678641,881,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,IRON,A STREET,1,,-71.051866,42.345929,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777320.641433224,2951420.04247694,882,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,IRON,A STREET,1,,-71.051833,42.345974,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777330.005312815,2951438.67752127,883,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,IRON,A STREET,1,,-71.051798,42.346025,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777339.909835771,2951457.31541087,884,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,IRON,A STREET,1,,-71.051761,42.346076,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777349.822003469,2951474.49563205,885,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,IRON,A STREET,1,,-71.051724,42.346123,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777359.461912021,2951492.03885503,886,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,IRON,A STREET,1,,-71.051688,42.346171,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777368.831477076,2951509.5806613,887,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,IRON,A STREET,1,,-71.051653,42.346219,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777380.630152568,2951527.86409774,888,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,IRON,A STREET,1,,-71.051609,42.346269,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777388.626971141,2951549.40740745,889,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,IRON,A STREET,1,,-71.051579,42.346328,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777406.848333225,2951580.11518721,890,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,IRON,A STREET,1,,-71.051511,42.346412,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777485.665134475,2951705.89309232,891,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,IRON,A STREET,1,,-71.051217,42.346756,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777498.261170805,2951726.73178592,892,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,IRON,A STREET,1,,-71.05117,42.346813,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777927.833424315,2952543.49387062,893,,IPS,"08:00AM-12:00AM MON-FRI $1.50 120, 08:00AM-08:00PM SAT $1.50 120, 12:00AM-04:00PM MON-FRI $1.50 120, 04:00PM-08:00PM MON-FRI $1.50 120",,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,MELC,A STREET,1,,-71.049565,42.349048,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,117,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777912.02906312,2952516.07827289,894,,IPS,"08:00AM-12:00AM MON-FRI $1.50 120, 08:00AM-08:00PM SAT $1.50 120, 12:00AM-04:00PM MON-FRI $1.50 120, 04:00PM-08:00PM MON-FRI $1.50 120",,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,MELC,A STREET,1,,-71.049624,42.348973,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777895.954346821,2952488.66125929,895,,IPS,"08:00AM-12:00AM MON-FRI $1.50 120, 08:00AM-08:00PM SAT $1.50 120, 12:00AM-04:00PM MON-FRI $1.50 120, 04:00PM-08:00PM MON-FRI $1.50 120",,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,MELC,A STREET,1,,-71.049684,42.348898,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777880.149909481,2952461.24568428,896,,IPS,"08:00AM-12:00AM MON-FRI $1.50 120, 08:00AM-08:00PM SAT $1.50 120, 12:00AM-04:00PM MON-FRI $1.50 120, 04:00PM-08:00PM MON-FRI $1.50 120",,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,MELC,A STREET,1,,-71.049743,42.348823,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777853.924205095,2952410.816121,897,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NECC,A STREET,1,,-71.049841,42.348685,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,118,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777837.579026788,2952383.39772317,898,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NECC,A STREET,1,,-71.049902,42.34861,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777821.233809322,2952355.97933736,899,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NECC,A STREET,1,,-71.049963,42.348535,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777805.15887177,2952328.56238972,900,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NECC,A STREET,1,,-71.050023,42.34846,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777788.813576326,2952301.1440278,901,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NECC,A STREET,1,,-71.050084,42.348385,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777772.468241706,2952273.72567794,902,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NECC,A STREET,1,,-71.050145,42.34831,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777373.431349859,2951611.64476532,903,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.051634,42.346499,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,119,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777356.559692606,2951581.30853365,904,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.051697,42.346416,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777339.687990591,2951550.97231491,905,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.05176,42.346333,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777322.818158612,2951520.27169082,906,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.051823,42.346249,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777305.946366802,2951489.93549787,907,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.051886,42.346166,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777289.074530259,2951459.59931782,908,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.051949,42.346083,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777272.202648982,2951429.26315065,909,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.052012,42.346,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777255.330722958,2951398.92699637,910,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.052075,42.345917,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777238.460665613,2951368.22643678,911,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.052138,42.345833,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777221.588649794,2951337.89030832,912,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.052201,42.34575,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777204.716589227,2951307.55419274,913,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.052264,42.345667,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777187.844483927,2951277.21809004,914,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.052327,42.345584,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777170.972333893,2951246.88200025,915,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.05239,42.345501,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777154.100139052,2951216.54592335,916,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.052453,42.345418,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777137.229811355,2951185.84544116,917,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.052516,42.345334,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777120.357526764,2951155.50939006,918,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.052579,42.345251,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
777103.485197455,2951125.17335185,919,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.052642,42.345168,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
775125.509477049,2956500.77459942,920,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.059856,42.359947,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,120,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
775119.182320237,2956522.24327451,921,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.059879,42.360006,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
775112.044366062,2956543.70776808,922,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.059905,42.360065,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,121,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
775103.829107746,2956564.43784745,923,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.059935,42.360122,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
775091.835735574,2956584.0551514,924,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.059979,42.360176,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
775079.566475406,2956604.76432633,925,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.060024,42.360233,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
775064.872337013,2956624.00328419,926,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.060078,42.360286,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
775053.139900208,2956645.44410071,927,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.060121,42.360345,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
775044.667616621,2956663.62187175,928,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.060152,42.360395,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
775031.338037744,2956680.31688339,929,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.060201,42.360441,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
775017.197674468,2956697.00772275,930,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.060253,42.360487,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
775000.885797665,2956715.50952308,931,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.060313,42.360538,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774631.25814563,2956957.41026863,932,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,SUDB,CAMBRIDGE ST,1,,-71.061676,42.361207,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,975,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774612.842690632,2956964.60422632,933,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,SUDB,CAMBRIDGE ST,1,,-71.061744,42.361227,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
774589.282858834,2956973.59391744,934,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,SUDB,CAMBRIDGE ST,1,,-71.061831,42.361252,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
